file,offset,token,prev_small_u32
MAZE21.ato,11779,BPB,0 0 0
MAZE21.ato,11942,SB001291,0 0 0 0 0 0 0
MAZE21.ato,11958,SB001291,0 0 0 0 1
MAZE21.ato,12914,SM002291,0 0 0 0 0 0 0
MAZE21.ato,12930,SM002291,0 0 0 0 1
MAZE21.ato,13995,bXA,0 0 0 0
MAZE21.ato,14055,bXA,0 0 0 0
MAZE21.ato,14754,SB035291,0 0 0 0 0 0 0
MAZE21.ato,14770,SB035291,0 0 0 0 1
MAZE21.ato,15721,CxI,0 0 0 0 5632
MAZE21.ato,16109,CjX,0 0 0 0 5632
MAZE21.ato,16806,BABY,0 0 0 0 0 0 0
MAZE21.ato,16822,BABY,0 0 0 0 1
MAZE21.ato,17051,BwC,
MAZE21.ato,17111,BwC,
MAZE21.ato,17171,BwC,
MAZE22.ato,56,293,0 0 3 23 24
MAZE22.ato,104,J-EGL03,0 0 25 4 1 24 32 0
MAZE22.ato,132,LOCATE,0 0 0 0 0 0
MAZE22.ato,172,CWqq,0 0 0 2304 512 0 0
MAZE22.ato,226,cNC,0
MAZE22.ato,337,SM002293,0 0 0 0 0 0 0 0
MAZE22.ato,506,SB031293,0 0 0 27 12 0 0 0
MAZE22.ato,620,TFC,
MAZE22.ato,647,CAMERA,0 0 0 0 0 0 0
MAZE22.ato,724,300,0 0 3 23 24
MAZE22.ato,772,J-SWRD17,0 0 25 4 0 24 32 0
MAZE22.ato,800,LOCATE,0 0 0 0 0 0
MAZE22.ato,842,gLA,0 0 0 0 0
MAZE22.ato,896,A53,3328 2048 66 5632
MAZE22.ato,937,CAMERA,0 0 0 0 0 0 0
MAZE22.ato,1126,SB031300,0 0 0 27 12 0 0 0
MAZE22.ato,1171,BGrB,0 1 4 9 2 0 0
MAZE22.ato,1227,BGrB,27 12 0 0 0 22 48
MAZE22.ato,1323,wp_09,0 27 12 0 0 0 48 32
MAZE22.ato,1340,p_09,0 0 0 0
MAZE22.ato,1371,SM003300,57 0 0 49 8 0 1
MAZE22.ato,1412,poP,0 0 1 4 1 0 0 0
MAZE22.ato,1556,IT_17,0 0 0 6 12
MAZE22.ato,1721,IT_17,0 0 0 6 12
MAZE22.ato,1886,IT_17,0 0 0 6 12
MAZE22.ato,1927,SD2,0 0 1 4 7 0 23 0
MAZE22.ato,1963,299,0 0 0 4 23 24
MAZE22.ato,2063,J-KANG01,0 20 0 24 32 0
MAZE22.ato,2091,LOCATE,0 0 0 0 0 0
MAZE22.ato,2137,ggBl,0 0 0
MAZE22.ato,2189,ggBl,0
MAZE22.ato,2228,CAMERA,0 0 0 0 0 0 0
MAZE22.ato,2413,MAZE22,0 0 0 0 0 0 0 0
MAZE22.ato,2598,WP_00,1 0 0 0 0 0 0 0
MAZE22.ato,2660,0XC,0 0
MAZE22.ato,2696,QSC,
MAZE22.ato,2783,WP_09,0 0 0 0 0 0 0 0
MAZE22.ato,2968,WP_01,0 0 0 0 0 0 0 0
MAZE22.ato,3050,6jC,
MAZE22.ato,3177,SM011299,0 0 0 0 0 0 0 0
MAZE22.ato,3346,SB031299,0 0 0 27 12 0 0 0
MAZE22.ato,3390,C6c_,0 256 2816 2304 512 0 0
MAZE22.ato,3426,C6c_,64 1345 5632
MAZE22.ato,3583,SM005299,0 5 20 0 0 0 0 0
MAZE22.ato,3626,5Bj,0 0 0
MAZE22.ato,3662,5Bj,0
MAZE22.ato,3836,CLOTH,0 0 0 0 0 1 3 1
MAZE22.ato,4045,SM003299,1 0 0 0 0 0 0 0
MAZE22.ato,4118,play,0 0 0 0 0 0 0 16
MAZE22.ato,4134,293,0 0 0 16 3
MAZE22.ato,4226,CAM293,0 0 0 44 0 28 16 3
MAZE22.ato,4254,SB031293,3 0 28 16 2
MAZE22.ato,4282,SM002293,2 0 28 16 1
MAZE22.ato,4358,J-STP01,352 25 4 1 373 24 32 0
MAZE22.ato,4434,J-CLOT01,540 25 4 1 545 24 32 0
MAZE22.ato,4478,J-CLOT04,0 0 0 0 546 24 32 0
MAZE22.ato,4522,J-CLOT09,0 0 0 0 571 24 32 0
MAZE22.ato,4566,J-CLOT09,0 0 0 0 591 24 32 0
MAZE22.ato,4610,J-CLOT09,0 0 0 0 616 24 32 0
MAZE22.ato,4654,J-CLOT04,0 0 0 0 636 24 32 0
MAZE22.ato,4698,J-CLOT03,0 0 0 0 676 24 32 0
MAZE22.ato,4742,J-STP01,0 0 0 0 706 24 32 0
MAZE22.ato,4898,J-EGL04,3958 25 4 0 3965 24 32 0
MAZE22.ato,5070,J-EGL04,4738 25 4 0 4741 24 32 0
MAZE22.ato,5178,J-EGL03,5271 25 4 0 5271 24 32 0
MAZE22.ato,5286,J-EGL03,5850 25 4 0 5850 24 32 0
MAZE22.ato,5314,300,0 0 0 0 0 0
MAZE22.ato,5406,CAM300,0 0 0 40 0 28 16 5
MAZE22.ato,5434,SB031300,5 0 28 16 6
MAZE22.ato,5462,SM003300,6 0 28 16 7
MAZE22.ato,5490,IT_17,7 0 28 16 8
MAZE22.ato,5518,IT_172,8 0 28 16 9
MAZE22.ato,5546,IT_173,9 0 28 16 10
MAZE22.ato,5606,J-CLOT04,1 25 4 1 313 24 32 0
MAZE22.ato,5650,J-CLOT03,0 0 0 0 333 24 32 0
MAZE22.ato,5726,NOISE06,800 25 4 1 836 24 32 0
MAZE22.ato,5786,J-CLOT01,881 25 4 0 1213 24 32 0
MAZE22.ato,5830,J-CLOT02,0 0 0 0 1222 24 32 0
MAZE22.ato,5874,J-CLOT01,0 0 0 0 1253 24 32 0
MAZE22.ato,5918,J-CLOT04,0 0 0 0 1268 24 32 0
MAZE22.ato,5962,MVOC07,0 0 0 0 1949 24 32 0
MAZE22.ato,6006,J-SWRD04,0 0 0 0 1955 24 32 0
MAZE22.ato,6050,J-SWRD06,0 0 0 0 1964 24 32 0
MAZE22.ato,6094,MVOC01,0 0 0 0 1979 24 32 0
MAZE22.ato,6138,J-SWRD02,0 0 0 0 1981 24 32 0
MAZE22.ato,6182,J-SWRD05,0 0 0 0 2231 24 32 0
MAZE22.ato,6226,MVOC06,0 0 0 0 2232 24 32 0
MAZE22.ato,6270,J-SWRD03,0 0 0 0 2242 24 32 0
MAZE22.ato,6314,J-SWRD15,0 0 0 0 2250 24 32 0
MAZE22.ato,6358,J-SWRD04,0 0 0 0 2264 24 32 0
MAZE22.ato,6402,MVOC09,0 0 0 0 2265 24 32 0
MAZE22.ato,6462,J-SWRD11,2865 25 4 1 2866 24 32 0
MAZE22.ato,6506,J-SWRD02,0 0 0 0 2877 24 32 0
MAZE22.ato,6550,J-SWRD18,0 0 0 0 2894 24 32 0
MAZE22.ato,6594,J-SWRD06,0 0 0 0 2938 24 32 0
MAZE22.ato,6638,J-SWRD03,0 0 0 0 2947 24 32 0
MAZE22.ato,6682,J-SWRD15,0 0 0 0 2957 24 32 0
MAZE22.ato,6726,J-SWRD05,0 0 0 0 2973 24 32 0
MAZE22.ato,6770,J-SWRD06,0 0 0 0 2981 24 32 0
MAZE22.ato,6814,J-SWRD17,0 0 0 0 2993 24 32 0
MAZE22.ato,6858,299,0 0 0 0 3017 25 4 0
MAZE22.ato,6950,CAM299,0 0 0 76 0 28 16 12
MAZE22.ato,6994,ROCKS,0 25 4 0 0 28 16 13
MAZE22.ato,7022,WP_00,13 0 28 16 14
MAZE22.ato,7050,WP_09,14 0 28 16 15
MAZE22.ato,7078,WP_01,15 0 28 16 16
MAZE22.ato,7106,SB031299,16 0 28 16 18
MAZE22.ato,7134,SM011299,18 0 28 16 17
MAZE22.ato,7162,SM005299,17 0 28 16 19
MAZE22.ato,7190,CLOTH,19 0 28 16 20
MAZE22.ato,7218,SM003299,20 0 28 16 21
MAZE22.ato,7542,J-EGL03,2821 25 4 0 3281 24 32 0
MAZE22.ato,7602,J-EGL04,3298 25 4 1 3338 24 32 0
MAZE22.ato,8126,J-EGL03,5403 25 4 0 6301 24 32 0
MAZE22.ato,8186,J-EGL03,6336 25 4 1 6383 24 32 0
MAZE22.ato,8246,J-EGL02,6414 25 4 0 6495 24 32 0
MAZE22.ato,8362,J-CLOT01,6741 25 4 1 6929 24 32 0
MAZE22.ato,8406,J-SWRD01,0 0 0 0 6930 24 32 0
MAZE22.ato,8498,J-SWRD01,7645 25 4 0 7693 24 32 0
MAZE22.ato,8558,J-SWRD01,8942 25 4 1 8980 24 32 0
MAZE22.ato,8634,J-CLOT03,25 4 1 24 32 0
MAZE22.ato,8678,J-CLOT02,0 0 0 0 24 32 0
MAZE22.ato,8722,J-TWIRL09,0 0 0 0 24 32 0
MAZE22.ato,8766,J-CLOT04,0 0 0 0 24 32 0
MAZE22.ato,8810,J-CLOT03,0 0 0 0 24 32 0
MAZE22.ato,8854,J-CLOT04,0 0 0 0 24 32 0
MAZE22.ato,8914,J-EGL03,25 4 0 24 32 0
MAZE22.ato,8974,J-EGL04,25 4 1 24 32 0
MAZE22.ato,9034,J-EGL03,25 4 0 24 32 0
MAZE22.ato,9078,J-EGL04,0 0 0 0 24 32 0
MAZE22.ato,9202,J-KANG01,25 4 0 24 32 0
MAZE22.ato,9230,SB031293,0 0 0 0 0 0
MAZE22.ato,9246,SB031293,0 0 0 0 1
MAZE22.ato,9273,BLaz,461 0
MAZE22.ato,11030,SM002293,0 0 0 0 0 0 0
MAZE22.ato,11046,SM002293,0 0 0 0 1
MAZE22.ato,13723,cNC,0
MAZE22.ato,13942,camera,0 0 0 0 0 0 0 0
MAZE22.ato,13958,CAM293,0 0 0 0 3
MAZE22.ato,14493,C13SA4,0 0 0 5632
MAZE22.ato,14553,C13SA,0 0 0 5632
MAZE22.ato,14613,C13SA,0 0 0 5632
MAZE22.ato,14673,C13SA,0 0 0 5632
MAZE22.ato,14686,FOHC,2778 22 48 0
MAZE22.ato,14732,UC13SA,0 0 0
MAZE22.ato,14792,UC13SA,0 0 0
MAZE22.ato,14853,C13SA,0 0 0 5632
MAZE22.ato,14913,C13SAh,0 0 0 5632
MAZE22.ato,14973,C13SAh,0 0 0 5632
MAZE22.ato,15033,C13SA,0 0 0 5632
MAZE22.ato,15093,C13SA,0 0 0 5632
MAZE22.ato,15153,C13SA,0 0 0 5632
MAZE22.ato,15213,C13SA,0 0 0 5632
MAZE22.ato,15271,U_C13SA,0 0 0
MAZE22.ato,15331,U_C13SA,0 0 0
MAZE22.ato,15393,C13SA,0 0 0 5632
MAZE22.ato,15453,C13SA,0 0 0 5632
MAZE22.ato,15513,B13SA,0 0 0 5632
MAZE22.ato,15573,B13SA,0 0 0 5632
MAZE22.ato,15633,B13SA,0 0 0 5632
MAZE22.ato,15693,C13SA,0 0 0 5632
MAZE22.ato,15753,C13SA,0 0 0 5632
MAZE22.ato,15813,C13SA,0 0 0 5632
MAZE22.ato,15854,CAM300,0 0 0 0 0 0 0
MAZE22.ato,16189,APfv,2048 66 5632
MAZE22.ato,16625,Bhu,0 0 0 0 5632
MAZE22.ato,16685,Bcc,0 0 0 0 5632
MAZE22.ato,16749,C33,0 0 0 5632
MAZE22.ato,16808,GC43,0 0 0
MAZE22.ato,16862,PwEC,0 0 0 0 0 1449 22 48
MAZE22.ato,16869,C43,0 0 0 5632
MAZE22.ato,16929,B43,0 0 0 5632
MAZE22.ato,17049,Bhf,0 0 0 5632
MAZE22.ato,17709,A53,0 0 0 5632
MAZE22.ato,17750,CAM299,0 0 0 0 0 0 0
MAZE22.ato,17784,sCZ,0
MAZE22.ato,18045,CVf,0 0 0 5632
MAZE22.ato,18105,CVf,0 0 0 5632
MAZE22.ato,18163,fgCXf,0 0 0
MAZE22.ato,18359,iPC,
MAZE22.ato,18718,erd,2568 22 48 0
MAZE22.ato,18778,erd,2820 22 48 0
MAZE22.ato,19300,PCz,0 0 0 0
MAZE22.ato,19725,CZfk,0 0 0 5632
MAZE22.ato,20025,CZf,0 0 0 5632
MAZE22.ato,20085,CZf,0 0 0 5632
MAZE22.ato,20458,BWgC,5964 22 48 0
MAZE22.ato,20518,BWgC,6226 22 48 0
MAZE22.ato,20578,BWgC,6227 22 48 0
MAZE22.ato,20638,BWgC,6290 22 48 0
MAZE22.ato,21044,MCXf,0 0 0
MAZE22.ato,21104,MCXf,0 0 0
MAZE22.ato,21171,e6A,0
MAZE22.ato,21231,e6A,0
MAZE22.ato,21291,ylA,0
MAZE22.ato,21351,ylA,0
MAZE22.ato,21411,ylA,0
MAZE22.ato,22540,dAX,0 0 0 0
MAZE22.ato,22600,dAX,0 0 0 0
MAZE22.ato,22725,D_fO,0 0 0 5632
MAZE22.ato,22845,D-3,0 0 0 5632
MAZE22.ato,23025,C03,0 0 0 5632
MAZE22.ato,23031,p5B,0
MAZE22.ato,23085,C-3n,0 0 0 5632
MAZE22.ato,23145,C-3n,0 0 0 5632
MAZE22.ato,23205,C-3n,0 0 0 5632
MAZE22.ato,23265,D-3n,0 0 0 5632
MAZE22.ato,23325,D-3n,0 0 0 5632
MAZE22.ato,23399,h3C,
MAZE22.ato,23459,h3C,
MAZE22.ato,23519,h3C,
MAZE22.ato,23930,8q5A,0 0 22 48
MAZE22.ato,24159,1lB,0 0 0 0
MAZE22.ato,24165,C_f9,0 0 0 5632
MAZE22.ato,24585,C_f9,0 0 0 5632
MAZE22.ato,24626,SM003300,0 0 0 0 0 0 0
MAZE22.ato,24642,SM003300,0 0 0 0 1
MAZE22.ato,26338,SB031300,0 0 0 0 0 0 0
MAZE22.ato,26354,SB031300,0 0 0 0 1
MAZE22.ato,26599,fvB,0 0 0
MAZE22.ato,26638,IT_17,0 0 0 0 0 0 0 0
MAZE22.ato,26654,IT_17,0 0 0 0 3
MAZE22.ato,26678,poP,3 5000 52 0
MAZE22.ato,26934,IT_172,0 0 0 0 0 0 0 0
MAZE22.ato,27214,IT_173,0 0 0 0 0 0 0 0
MAZE22.ato,27614,MAZE22,0 0 0 0 0 0 0 0
MAZE22.ato,27630,ROCKS,0 0 0 0 1
MAZE22.ato,27854,WP_00,0 0 0 0 0 0 0 0
MAZE22.ato,27870,WP_00,0 0 0 0 1
MAZE22.ato,27907,.1C,0
MAZE22.ato,28394,WP_09,0 0 0 0 0 0 0
MAZE22.ato,28410,WP_09,0 0 0 0 1
MAZE22.ato,28447,p4C,0
MAZE22.ato,29027,QSC,
MAZE22.ato,29054,WP_01,0 0 0 0 0 0 0
MAZE22.ato,29070,WP_01,0 0 0 0 1
MAZE22.ato,29106,Es3C,52 0
MAZE22.ato,29554,M3c,0 0 0 9784 22 48
MAZE22.ato,29594,SM011299,0 0 0 0 0 0 0
MAZE22.ato,29610,SM011299,0 0 0 0 1
MAZE22.ato,31058,.gu,0 0 0 0 0 4954 22 48
MAZE22.ato,31286,.gu,16 43 0 1 0 6412 22 48
MAZE22.ato,31374,.gu,16 4 0 0 0 6427 22 48
MAZE22.ato,31462,.gu,16 0 0 0 0 6491 22 48
MAZE22.ato,31944,2C48,0 0 0
MAZE22.ato,32060,2C48,0 0
MAZE22.ato,32148,2C48,0 0 0
MAZE22.ato,32208,2C48,0 0 0
MAZE22.ato,32678,VWNC,0 0 0 0 8943 22 48
MAZE22.ato,32794,VWNC,36 0 1 0 8979 22 48
MAZE22.ato,33207,6jC,0 0 0
MAZE22.ato,33378,SB031299,0 0 0 0 0 0 0 0
MAZE22.ato,33394,SB031299,0 0 0 0 1
MAZE22.ato,34483,DGC,0 0 0
MAZE22.ato,34499,QQB,0 0
MAZE22.ato,34543,DGC,0 0 0
MAZE22.ato,34559,QQB,0 0
MAZE22.ato,35354,SM005299,0 0 0 0 0 0 0
MAZE22.ato,35370,SM005299,0 0 0 0 1
MAZE22.ato,35733,C6c_,63 0 0 0 5632
MAZE22.ato,35886,CLOTH,0 0 0 0 0 0 0 0
MAZE22.ato,35902,CLOTH,0 0 0 0 1
MAZE22.ato,36674,SM003299,0 0 0 0 0 1 3 1
MAZE22.ato,36690,SM003299,0 1 3 1 1
MAZE40.ato,20,A41,19 7 0 23 0
MAZE40.ato,56,411,0 0 0 1 23 24
MAZE40.ato,80,LOCATE,23 24 0 0 0 0 0
MAZE40.ato,245,SM001411,0 1 0 27 12 0 0 0
MAZE40.ato,288,.B8,0 0 0 0
MAZE40.ato,386,CAMERA,0 0 0 0 0 0 0
MAZE40.ato,463,412,0 0 0 1 23 24
MAZE40.ato,487,LOCATE,23 24 0 0 0 0 0
MAZE40.ato,652,SM002412,0 1 0 27 12 0 0 0
MAZE40.ato,704,BCS,768 1024 0 3328 0
MAZE40.ato,755,5C6,0
MAZE40.ato,793,CAMERA,0 0 0 0 0 0 0
MAZE40.ato,870,413,0 0 0 1 23 24
MAZE40.ato,894,LOCATE,23 24 0 0 0 0 0
MAZE40.ato,1059,SM003413,0 1 0 27 12 0 0 0
MAZE40.ato,1110,FCLf,0 0
MAZE40.ato,1162,FCLf,0
MAZE40.ato,1200,CAMERA,0 0 0 0 0 0 0
MAZE40.ato,1277,399,0 0 0 0 2 23 24
MAZE40.ato,1353,LOCATE,45 10 1 0 0 0
MAZE40.ato,1490,CAMERA,0 0 0 0 1 0 0
MAZE40.ato,1771,SSD17000,0 0 0 0 0 1 5 1
MAZE40.ato,2052,SSD17000,0 0 0 0 0 1 5 1
MAZE40.ato,2113,zT1C,2 0 0 0 0 0
MAZE40.ato,2130,IBA,0 0
MAZE40.ato,2333,SSD17000,0 0 0 0 0 1 3 1
MAZE40.ato,2614,SSD17000,0 0 0 0 0 1 3 1
MAZE40.ato,2895,SSD17000,0 0 0 0 0 1 5 0
MAZE40.ato,3176,SSD17000,0 0 0 0 0 1 5 1
MAZE40.ato,3457,SSD17000,0 0 0 0 0 1 5 1
MAZE40.ato,3706,SOSAD,0 5 20 0 0 1 0 0
MAZE40.ato,3779,play,0 0 0 0 0 0 0 7
MAZE40.ato,3795,411,0 0 0 7 4
MAZE40.ato,3887,CAM411,0 0 0 2 0 28 16 2
MAZE40.ato,3915,SM001411,2 0 28 16 1
MAZE40.ato,3927,412,0 28 16 1
MAZE40.ato,4019,SM002412,0 0 0 2 0 28 16 4
MAZE40.ato,4047,CAM412,4 0 28 16 5
MAZE40.ato,4059,413,0 28 16 5
MAZE40.ato,4151,SM003413,0 0 0 2 0 28 16 7
MAZE40.ato,4179,CAM413,7 0 28 16 8
MAZE40.ato,4191,399,0 28 16 8
MAZE40.ato,4339,CAM399,0 45 0 0 28 16 10
MAZE40.ato,4367,SSAD17_0,10 0 28 16 11
MAZE40.ato,4395,SSAD17_1,11 0 28 16 17
MAZE40.ato,4423,SSAD17_2,17 0 28 16 12
MAZE40.ato,4451,SSAD17_3,12 0 28 16 15
MAZE40.ato,4479,SSAD17_4,15 0 28 16 13
MAZE40.ato,4507,SSAD17_5,13 0 28 16 16
MAZE40.ato,4535,SSAD17_6,16 0 28 16 14
MAZE40.ato,4563,SOSAD,14 0 28 16 18
MAZE40.ato,4631,SM001411,45 10 1 0 0 0
MAZE40.ato,4647,SM001411,0 0 0 1
MAZE40.ato,4839,camera,0 39 21 16 49 0 1 0
MAZE40.ato,4855,CAM411,49 0 1 0 4
MAZE40.ato,5325,9BM,0 0 0 0
MAZE40.ato,5332,79C,0 0
MAZE40.ato,5371,CAM412,0 0 0 0 0 0 0
MAZE40.ato,5849,5C6,0 0
MAZE40.ato,5887,CAM413,0 0 0 0 0 0 0
MAZE40.ato,6403,CAM399,0 0 0 0 0 0 0
MAZE40.ato,7593,zBQ,0 0 0 0
MAZE40.ato,8441,ZA0,0 0
MAZE40.ato,9282,C43,0 0 5632
MAZE40.ato,9332,OeB5,0 0 0 0
MAZE40.ato,9392,OeB5,0 0 0
MAZE40.ato,9455,gIX,0 0 0 0 1740 22 48
MAZE40.ato,10052,64Bl,0 0 0 0
MAZE40.ato,10099,SM002412,0 0 0 0 1 0 0
MAZE40.ato,10115,SM002412,0 1 0 0 1
MAZE40.ato,10307,SM003413,0 44 21 16 49 0 1 0
MAZE40.ato,10323,SM003413,49 0 1 0 1
MAZE40.ato,10515,SSD17000,0 44 21 16 49 0 1 0
MAZE40.ato,10531,SSAD17_0,49 0 1 0 7
MAZE40.ato,10559,Pqb,7 2400 52 0
MAZE40.ato,13295,SSAD17_1,0 2231 21 16 119 0 0 0
MAZE40.ato,14583,SSAD17_2,0 0 0 0 0 0 0 0
MAZE40.ato,14612,98A,0
MAZE40.ato,15763,SSAD17_3,0 0 0 0 0 0 0 0
MAZE40.ato,16883,SSAD17_4,0 0 0 0 0 0 0 0
MAZE40.ato,17209,0AV,0 0 0
MAZE40.ato,17788,IBA,0
MAZE40.ato,17879,SSAD17_5,0 0 0 0 0 0 0 0
MAZE40.ato,18206,BQO,0 0 0 5632
MAZE40.ato,18346,Bzw,0 256 768 0 5632
MAZE40.ato,18546,Bzw,0 256 0 5632
MAZE40.ato,18730,Bud,0 256 768 256 5632
MAZE40.ato,19031,SSAD17_6,0 0 0 0 0 0 0 0
MAZE40.ato,19939,SOSAD,0 0 0 0 0 0 0 0
MAZE40.ato,19955,SOSAD,0 0 0 0 1
SA01.ato,136,FX46.WAV,0 0 68 0 0 24 32 0
SA01.ato,164,LOCATE,0 0 0 0 0 0
SA01.ato,317,J-FX06,0 0 25 4 0 24 32 0
SA01.ato,345,LOCATE,0 0 0 0 0 0
SA01.ato,594,SB001003,0 0 0 0 0 0 0 0
SA01.ato,675,.We,0 0 4 22 48
SA01.ato,803,SB002003,0 0 0 0 0 0 0 0
SA01.ato,984,J-CLOT03,27 12 0 0 0 24 32 0
SA01.ato,1012,SB006003,0 0 0 0 0 0
SA01.ato,1193,J-CLOT03,27 12 0 0 0 24 32 0
SA01.ato,1221,SM001000,0 0 0 0 0 0
SA01.ato,1430,SM008003,0 0 0 0 0 0 0 0
SA01.ato,1639,SM009003,0 0 0 0 0 0 0 0
SA01.ato,1687,B7_,256 256 2304 512 0 0
SA01.ato,1848,SB007004,1 49 0 0 0 0 0 0
SA01.ato,2017,SM001003,0 0 0 27 12 0 0 0
SA01.ato,2238,MUSIC11,0 20 0 24 32 0
SA01.ato,2266,LOCATE,0 0 0 0 0 0
SA01.ato,2403,CAMERA,0 0 0 0 0 0 0
SA01.ato,2616,AUTO001,0 5 20 0 1 0 0
SA01.ato,2853,SN035001,0 5 20 0 1 0 0
SA01.ato,3090,SN036001,0 5 20 0 1 0 0
SA01.ato,3267,wp_00,0 27 12 0 0 0 48 32
SA01.ato,3411,SN037001,0 0 0 0 0 1 8 0
SA01.ato,3692,SB033001,0 5 20 0 0 0 0
SA01.ato,3985,FX45,0 0 1 6 0 24 32 0
SA01.ato,4013,SB001001,0 0 0 0 0 0
SA01.ato,4111,piA,
SA01.ato,4190,wp_23,0 27 12 0 0 0 48 32
SA01.ato,4290,SE015001,0 5 20 0 0 0 0
SA01.ato,4467,wp_00,0 27 12 0 0 0 48 32
SA01.ato,4567,SE001001,0 5 20 0 1 0 0
SA01.ato,4744,wp_30,0 27 12 0 0 0 48 32
SA01.ato,4844,SE003001,0 5 20 0 0 0 0
SA01.ato,5021,wp_33,0 27 12 0 0 0 48 32
SA01.ato,5121,SE018001,0 5 20 0 1 0 0
SA01.ato,5334,GATEA02,0 0 0 27 12 0 0 0
SA01.ato,5567,GATEA01,0 0 0 27 12 0 0 0
SA01.ato,5820,SN031001,0 0 0 0 0 1 8 1
SA01.ato,5861,Sw0,0 0 1 10 9 2 0 0
SA01.ato,5897,Sw0,0 4 22 48
SA01.ato,6029,SN032001,0 0 0 0 0 0 0 0
SA01.ato,6238,SN001001,0 0 0 0 0 0 0 0
SA01.ato,6447,SN033001,0 0 0 0 0 0 0 0
SA01.ato,6656,SN033001,0 0 0 0 0 0 0 0
SA01.ato,6717,PqtC,2 0 0 0
SA01.ato,6753,PqtC,6 22 48 0
SA01.ato,6937,SN034001,0 0 0 0 0 1 6 1
SA01.ato,7146,SM008001,0 0 0 0 0 0 0 0
SA01.ato,7355,SM009001,0 0 0 0 0 0 0 0
SA01.ato,7453,E1C,0
SA01.ato,7592,SB003001,0 5 20 0 1 0 0
SA01.ato,7829,SB004001,0 5 20 0 1 0 0
SA01.ato,8066,SB002001,0 5 20 0 0 0 0 0
SA01.ato,8323,SM004001,0 5 20 0 0 1 0 0
SA01.ato,8421,31B,0
SA01.ato,8560,SB006001,0 5 20 0 1 0 0
SA01.ato,8797,SB005001,0 5 20 0 0 1 0 0
SA01.ato,9046,NAB002,0 5 20 1 1 0 0
SA01.ato,9295,NAB004,0 5 20 1 1 0 0
SA01.ato,9544,NAB005,0 5 20 1 1 0 0
SA01.ato,9662,dXC,0 0 0
SA01.ato,9793,NAB006,0 5 20 1 1 0 0
SA01.ato,10042,NAB01A,0 5 20 1 1 0 0
SA01.ato,10291,NAB01B,0 5 20 1 1 0 0
SA01.ato,10540,NAM004,0 5 20 1 1 0 0
SA01.ato,10789,NAM008,0 5 20 1 0 0 0
SA01.ato,10902,h1SB,1 0 0 0 22 48
SA01.ato,11038,NAM009,0 5 20 1 1 0 0
SA01.ato,11287,NAN031,0 5 20 1 1 0 0
SA01.ato,11556,NAN032,1 0 0 27 12 0 0 0
SA01.ato,11805,NAN034,0 5 20 1 1 0 0
SA01.ato,11850,WCA,0 1 10 11 0 0 0
SA01.ato,12054,NAN035,0 5 20 1 1 0 0
SA01.ato,12303,NAN036,0 5 20 1 1 0 0
SA01.ato,12552,NAB003,0 5 20 1 1 0 0
SA01.ato,12785,ROYL94,0 0 0 0 0 0 0 0
SA01.ato,12858,SM009003,0 0 0 0 0 0 0 51
SA01.ato,12874,SM009003,0 0 0 51 1
SA01.ato,13891,JLA,0 0 0
SA01.ato,14331,c-A,0 0 0
SA01.ato,14595,SUA,0 0 0
SA01.ato,14771,lhA,0 0 0 0
SA01.ato,14859,pHA,0 0 0
SA01.ato,15866,SM008003,0 0 0 0 0 0 0 0
SA01.ato,15882,SM008003,0 0 0 0 1
SA01.ato,17363,fAA,0 0 0
SA01.ato,18066,.72B,16 6 0 0 0 1661 22 48
SA01.ato,18217,B8j,0 0 0 0 5632
SA01.ato,18275,A0BV,0 0 0 0
SA01.ato,18786,SM001000,0 0 0 0 0 0 0 0
SA01.ato,18802,SM001003,0 0 0 0 1
SA01.ato,19096,5Cl,0 0 0
SA01.ato,19184,5Cl,0 0 0
SA01.ato,19272,5Cl,0 0 0
SA01.ato,19360,5Cl,0 0 0 0
SA01.ato,19448,5Cl,0 0 0
SA01.ato,19536,5Cl,0 0 0 0
SA01.ato,19624,5Cl,0 0 0 0
SA01.ato,19712,5Cl,0 0 0
SA01.ato,19800,5Cl,0 0 0
SA01.ato,19888,5Cl,0 0 0 0
SA01.ato,19976,5Cl,0 0 0 0
SA01.ato,20064,5Cl,0 0 0
SA01.ato,20152,5Cl,0 0 0
SA01.ato,20240,5Cl,0 0 0 0
SA01.ato,20328,5Cl,0 0 0
SA01.ato,20416,5Cl,0 0 0 0
SA01.ato,20504,5Cl,0 0 0 0
SA01.ato,20592,5Cl,0 0 0
SA01.ato,20652,5Cl,0 0 0 0
SA01.ato,20740,5Cl,0 0 0 0
SA01.ato,20856,5Cl,0 0 0
SA01.ato,20944,5Cl,0 0 0 0
SA01.ato,21032,5Cl,0 0 0 0
SA01.ato,21120,5Cl,0 0 0
SA01.ato,21180,5Cl,0 0 0 0
SA01.ato,21494,SB006003,0 0 0 0 0 0 0
SA01.ato,21510,SB006003,0 0 0 0 1
SA01.ato,23230,SB001003,0 0 0 0 0 0 0
SA01.ato,23246,SB001003,0 0 0 0 1
SA01.ato,24835,8jC,0
SA01.ato,24880,uC0pl,0 0 0
SA01.ato,24895,8jC,0
SA01.ato,24955,8jC,0
SA01.ato,25015,8jC,0
SA01.ato,25103,8jC,0
SA01.ato,25163,8jC,0
SA01.ato,25251,8jC,0
SA01.ato,27430,SB002003,0 0 0 0 0 2 20 1
SA01.ato,27446,SB002003,0 2 20 1 1
